x,y,z,r,g,b
0.45625,0.06666666666666667,0.0,0.0,0.0,0.0
0.45625,0.075,0.0,0.0,0.0,0.0
0.45625,0.08333333333333333,3.2440967559814453,0.533362865447998,0.5643233060836792,0.5969123840332031
0.45625,0.09166666666666666,3.2492237091064453,0.5341464877128601,0.56381756067276,0.5968472957611084
0.45625,0.1,3.265713691711426,0.5369404554367065,0.5622664093971252,0.596655011177063
0.45625,0.10833333333333334,3.2820794582366943,0.539328932762146,0.5606533288955688,0.5964456796646118
0.45625,0.11666666666666667,3.2996938228607178,0.5421547889709473,0.5590036511421204,0.5962378978729248
0.45625,0.125,3.3140859603881836,0.5446277856826782,0.5577137470245361,0.5960808396339417
0.45625,0.13333333333333333,3.3392174243927,0.548172116279602,0.5553141236305237,0.5957643985748291
0.45625,0.14166666666666666,3.358062982559204,0.5506669282913208,0.5535144209861755,0.5955204367637634
0.45625,0.15,3.3792455196380615,0.5540631413459778,0.5516552925109863,0.5952867865562439
0.45625,0.15833333333333333,3.398937463760376,0.5567850470542908,0.5498624444007874,0.5950447916984558
0.45625,0.16666666666666666,3.420417308807373,0.5600290894508362,0.5479975938796997,0.59480220079422
0.45625,0.175,3.4377481937408447,0.5628206133842468,0.5465525984764099,0.5946211814880371
0.45625,0.18333333333333332,3.468505382537842,0.5667795538902283,0.5438358783721924,0.5942345857620239
0.45625,0.19166666666666668,3.4915354251861572,0.5694521069526672,0.541793167591095,0.5939266085624695
0.45625,0.2,3.5173604488372803,0.5731754899024963,0.539686381816864,0.593636155128479
0.45625,0.20833333333333334,3.5383708477020264,0.5753291845321655,0.5378416180610657,0.5933356881141663
0.45625,0.21666666666666667,3.5513787269592285,0.5762713551521301,0.5366401672363281,0.5931198000907898
0.45625,0.225,3.619830369949341,0.5832172632217407,0.5309061408042908,0.592132031917572
0.45625,0.23333333333333334,3.63489031791687,0.5858187079429626,0.5298777222633362,0.5920016765594482
0.45625,0.24166666666666667,3.6547691822052,0.5888164043426514,0.5284583568572998,0.5917940735816956
0.45625,0.25,3.6837117671966553,0.5916985273361206,0.5261778235435486,0.5913712382316589
0.45625,0.25833333333333336,3.70965576171875,0.5943906903266907,0.5241958498954773,0.5909999012947083
0.45625,0.26666666666666666,3.747473955154419,0.5969436168670654,0.521154522895813,0.5903380513191223
0.45625,0.275,3.783220052719116,0.5989870429039001,0.5182893872261047,0.5896758437156677
0.45625,0.2833333333333333,3.815945625305176,0.6009270548820496,0.5157483816146851,0.5890682339668274
0.45625,0.2916666666666667,3.849294424057007,0.6022484302520752,0.5131153464317322,0.5883854627609253
0.45625,0.3,3.8752307891845703,0.6030248999595642,0.5110777020454407,0.5878260135650635
0.45625,0.30833333333333335,3.929234743118286,0.6040015816688538,0.5068235397338867,0.5865924954414368
0.45625,0.31666666666666665,3.9656262397766113,0.6037603616714478,0.5039074420928955,0.5856685638427734
0.45625,0.325,4.003389835357666,0.6032268404960632,0.5009064078330994,0.584673285484314
0.45625,0.3333333333333333,4.034290790557861,0.6021725535392761,0.4984140992164612,0.5837948322296143
0.45625,0.3416666666666667,4.094127655029297,0.5995214581489563,0.49359220266342163,0.5820226073265076
0.45625,0.35,4.134936809539795,0.5967702865600586,0.4902568757534027,0.5807154178619385
0.45625,0.35833333333333334,4.177652359008789,0.5937275886535645,0.4868141710758209,0.5793200731277466
0.45625,0.36666666666666664,4.224236488342285,0.5886114835739136,0.48287320137023926,0.5776355266571045
0.45625,0.375,4.280460834503174,0.5835877060890198,0.4783923923969269,0.575679361820221
0.45625,0.38333333333333336,4.326391696929932,0.5783722400665283,0.4746516942977905,0.5739798545837402
0.45625,0.39166666666666666,4.346475601196289,0.5762251615524292,0.47305184602737427,0.5732444524765015
0.45625,0.4,0.0,0.0,0.0,0.0
0.45625,0.4083333333333333,0.0,0.0,0.0,0.0
0.45625,0.4166666666666667,0.0,0.0,0.0,0.0
0.45625,0.425,0.0,0.0,0.0,0.0
0.45625,0.43333333333333335,0.0,0.0,0.0,0.0
0.45625,0.44166666666666665,0.0,0.0,0.0,0.0
0.45625,0.45,0.0,0.0,0.0,0.0
0.45625,0.4583333333333333,0.0,0.0,0.0,0.0
0.45625,0.4666666666666667,0.0,0.0,0.0,0.0
0.45625,0.475,0.0,0.0,0.0,0.0
0.45625,0.48333333333333334,0.0,0.0,0.0,0.0
0.45625,0.49166666666666664,0.0,0.0,0.0,0.0
0.45625,0.5,0.0,0.0,0.0,0.0
0.45625,0.5083333333333333,0.0,0.0,0.0,0.0
0.45625,0.5166666666666667,0.0,0.0,0.0,0.0
0.45625,0.525,0.0,0.0,0.0,0.0
0.45625,0.5333333333333333,0.0,0.0,0.0,0.0
0.45625,0.5416666666666666,0.0,0.0,0.0,0.0
0.45625,0.55,0.0,0.0,0.0,0.0
0.45625,0.5583333333333333,0.0,0.0,0.0,0.0
0.45625,0.5666666666666667,0.0,0.0,0.0,0.0
0.45625,0.575,0.0,0.0,0.0,0.0
0.45625,0.5833333333333334,0.0,0.0,0.0,0.0
0.45625,0.5916666666666667,0.0,0.0,0.0,0.0
0.45625,0.6,0.0,0.0,0.0,0.0
0.45625,0.6083333333333333,0.0,0.0,0.0,0.0
0.45625,0.6166666666666667,0.0,0.0,0.0,0.0
0.45625,0.625,0.0,0.0,0.0,0.0
0.45625,0.6333333333333333,0.0,0.0,0.0,0.0
0.45625,0.6416666666666667,0.0,0.0,0.0,0.0
0.45625,0.65,0.0,0.0,0.0,0.0
0.45625,0.6583333333333333,0.0,0.0,0.0,0.0
0.45625,0.6666666666666666,0.0,0.0,0.0,0.0
0.45625,0.675,4.550782203674316,0.504225492477417,0.37580639123916626,0.18520215153694153
0.45625,0.6833333333333333,4.607748985290527,0.4932766556739807,0.3708561658859253,0.18249864876270294
0.45625,0.6916666666666667,4.60275411605835,0.4937896132469177,0.37148016691207886,0.18274231255054474
0.45625,0.7,4.597686767578125,0.4940907657146454,0.3721287250518799,0.1829683780670166
0.45625,0.7083333333333334,4.592967510223389,0.4941551089286804,0.3727274239063263,0.18315164744853973
0.45625,0.7166666666666667,4.588592529296875,0.49398595094680786,0.3732764422893524,0.18329259753227234
0.45625,0.725,4.584561824798584,0.49358779191970825,0.3737761974334717,0.18339191377162933
0.45625,0.7333333333333333,4.580872535705566,0.49296674132347107,0.37422749400138855,0.1834505796432495
0.45625,0.7416666666666667,4.57751989364624,0.4921300709247589,0.37463128566741943,0.18346980214118958
0.45625,0.75,4.5745015144348145,0.4910860061645508,0.3749886453151703,0.1834508329629898
0.45625,0.7583333333333333,4.569172382354736,0.4900721311569214,0.37554383277893066,0.18349161744117737
0.45625,0.7666666666666667,4.56365442276001,0.4894573986530304,0.37608373165130615,0.18357430398464203
0.45625,0.775,4.564816951751709,0.4872385263442993,0.37602466344833374,0.18329735100269318
0.45625,0.7833333333333333,4.563619136810303,0.4853653311729431,0.3761630952358246,0.18311718106269836
0.45625,0.7916666666666666,4.562685012817383,0.48334836959838867,0.3762669265270233,0.18291006982326508
0.45625,0.8,4.5590691566467285,0.4816129505634308,0.3765997588634491,0.1828010529279709
0.45625,0.8083333333333333,4.562570571899414,0.4787435531616211,0.3762945532798767,0.18237736821174622
0.45625,0.8166666666666667,4.562224864959717,0.4763883054256439,0.37632083892822266,0.18210841715335846
0.45625,0.825,4.561954975128174,0.4739736020565033,0.3763343393802643,0.18182900547981262
0.45625,0.8333333333333334,4.561983585357666,0.47146233916282654,0.3763168454170227,0.18152956664562225
0.45625,0.8416666666666667,4.562304973602295,0.4688655436038971,0.37626972794532776,0.18121187388896942
0.45625,0.85,4.56291389465332,0.46619370579719543,0.3761947751045227,0.18087774515151978
0.45625,0.8583333333333333,4.563804626464844,0.4634566307067871,0.3760933578014374,0.18052877485752106
0.45625,0.8666666666666667,4.564978122711182,0.46066391468048096,0.3759669363498688,0.18016652762889862
0.45625,0.875,4.566425323486328,0.4578246474266052,0.3758167624473572,0.17979247868061066
0.45625,0.8833333333333333,4.568142890930176,0.4549468755722046,0.3756442368030548,0.179407998919487
0.45625,0.8916666666666667,4.570128440856934,0.4520387649536133,0.3754504919052124,0.1790143847465515
0.45625,0.9,4.57237434387207,0.44910746812820435,0.37523677945137024,0.1786128729581833
0.45625,0.9083333333333333,4.573726654052734,0.4462276101112366,0.3750988841056824,0.1782393753528595
0.45625,0.9166666666666666,4.572646617889404,0.44380855560302734,0.37517425417900085,0.1779802441596985
0.45625,0.925,4.575985431671143,0.44079825282096863,0.3748772442340851,0.1775474101305008
0.45625,0.9333333333333333,4.579581260681152,0.4377887547016144,0.37456339597702026,0.1771104335784912
0.45625,0.9416666666666667,4.5834245681762695,0.4347850978374481,0.3742338716983795,0.17667029798030853
0.45625,0.95,4.5875091552734375,0.43179187178611755,0.37388962507247925,0.17622777819633484
0.45625,0.9583333333333334,4.591827392578125,0.42881327867507935,0.37353190779685974,0.17578372359275818
0.45625,0.9666666666666667,4.592484474182129,0.42627930641174316,0.37348732352256775,0.1754801720380783
0.45625,0.975,4.599893569946289,0.4229774475097656,0.37287968397140503,0.17492936551570892
0.45625,0.9833333333333333,4.60573148727417,0.41998109221458435,0.3724144399166107,0.17445461452007294
0.45625,0.9916666666666667,4.611154079437256,0.41706910729408264,0.37199103832244873,0.17400206625461578
0.4625,0.0,0.0,0.0,0.0,0.0
0.4625,0.008333333333333333,0.0,0.0,0.0,0.0
0.4625,0.016666666666666666,0.0,0.0,0.0,0.0
0.4625,0.025,0.0,0.0,0.0,0.0
0.4625,0.03333333333333333,0.0,0.0,0.0,0.0
0.4625,0.041666666666666664,0.0,0.0,0.0,0.0
0.4625,0.05,0.0,0.0,0.0,0.0
0.4625,0.058333333333333334,0.0,0.0,0.0,0.0
0.4625,0.06666666666666667,0.0,0.0,0.0,0.0
0.4625,0.075,0.0,0.0,0.0,0.0
0.4625,0.08333333333333333,3.245745897293091,0.5349863767623901,0.5645161271095276,0.59696364402771
0.4625,0.09166666666666666,3.2482542991638184,0.5353277325630188,0.5642567276954651,0.5969299674034119
0.4625,0.1,3.2647345066070557,0.5380644798278809,0.562685489654541,0.5967358946800232
0.4625,0.10833333333333334,3.2815375328063965,0.5406556725502014,0.561053991317749,0.5965312123298645
0.4625,0.11666666666666667,3.298898935317993,0.5433822870254517,0.5594057440757751,0.5963248014450073
0.4625,0.125,3.316744565963745,0.5461297631263733,0.5577224493026733,0.5961132645606995
0.4625,0.13333333333333333,3.335282564163208,0.5489624738693237,0.5559964776039124,0.5958950519561768
0.4625,0.14166666666666666,3.351879358291626,0.5515195727348328,0.5544865131378174,0.5957039594650269
0.4625,0.15,3.379500389099121,0.5552473664283752,0.5518810153007507,0.59535813331604
0.4625,0.15833333333333333,3.398981809616089,0.5586064457893372,0.5502457618713379,0.5951635837554932
0.4625,0.16666666666666666,3.419778823852539,0.5616961717605591,0.5484216213226318,0.5949277281761169
0.4625,0.175,3.441472053527832,0.5647896528244019,0.5465243458747864,0.5946764349937439
0.4625,0.18333333333333332,3.4639322757720947,0.5679765343666077,0.5445929765701294,0.5944175720214844
0.4625,0.19166666666666668,3.4835164546966553,0.5706260800361633,0.5429218411445618,0.5941845774650574
0.4625,0.2,3.5099847316741943,0.5731366276741028,0.5404748916625977,0.5937945246696472
0.4625,0.20833333333333334,0.0,0.0,0.0,0.0
0.4625,0.21666666666666667,0.0,0.0,0.0,0.0
0.4625,0.225,0.0,0.0,0.0,0.0
0.4625,0.23333333333333334,3.648536205291748,0.590624988079071,0.529375433921814,0.5920814275741577
0.4625,0.24166666666666667,3.6546638011932373,0.5912358164787292,0.5288883447647095,0.5919925570487976
0.4625,0.25,3.6837007999420166,0.5945765376091003,0.5266729593276978,0.5916075706481934
0.4625,0.25833333333333336,3.7125961780548096,0.5969708561897278,0.524359405040741,0.5911462903022766
0.4625,0.26666666666666666,3.743622303009033,0.5998565554618835,0.5219864249229431,0.5906729102134705
0.4625,0.275,3.7773754596710205,0.6014261841773987,0.5192128419876099,0.5900200009346008
0.4625,0.2833333333333333,3.8162028789520264,0.6041831374168396,0.5162559747695923,0.5893409848213196
0.4625,0.2916666666666667,3.8491833209991455,0.6055437922477722,0.5136563181877136,0.5886719822883606
0.4625,0.3,3.8699865341186523,0.6066225171089172,0.5120807886123657,0.5882651209831238
0.4625,0.30833333333333335,3.928553581237793,0.6063142418861389,0.5072438716888428,0.5868099927902222
0.4625,0.31666666666666665,3.966261625289917,0.6073004007339478,0.5044133067131042,0.5859595537185669
0.4625,0.325,4.003480911254883,0.606757402420044,0.5014506578445435,0.5849758982658386
0.4625,0.3333333333333333,4.033508777618408,0.6064233779907227,0.4991256296634674,0.5841814279556274
0.4625,0.3416666666666667,4.092148780822754,0.6029199957847595,0.4942620098590851,0.5823628306388855
0.4625,0.35,4.134365558624268,0.600274384021759,0.49083513021469116,0.5810248255729675
0.4625,0.35833333333333334,4.177870750427246,0.5971732139587402,0.48732641339302063,0.5795983672142029
0.4625,0.36666666666666664,4.208446025848389,0.5942980647087097,0.4848025441169739,0.5785296559333801
0.4625,0.375,4.280359268188477,0.5869249105453491,0.47890517115592957,0.5759429335594177
0.4625,0.38333333333333336,4.317842960357666,0.5822567343711853,0.4757808446884155,0.5745196342468262
0.4625,0.39166666666666666,4.347413539886475,0.5768007040023804,0.47307947278022766,0.5732606053352356
0.4625,0.4,0.0,0.0,0.0,0.0
0.4625,0.4083333333333333,0.0,0.0,0.0,0.0
0.4625,0.4166666666666667,0.0,0.0,0.0,0.0
0.4625,0.425,0.0,0.0,0.0,0.0
0.4625,0.43333333333333335,0.0,0.0,0.0,0.0
0.4625,0.44166666666666665,0.0,0.0,0.0,0.0
0.4625,0.45,0.0,0.0,0.0,0.0
0.4625,0.4583333333333333,0.0,0.0,0.0,0.0
0.4625,0.4666666666666667,0.0,0.0,0.0,0.0
0.4625,0.475,0.0,0.0,0.0,0.0
0.4625,0.48333333333333334,0.0,0.0,0.0,0.0
0.4625,0.49166666666666664,0.0,0.0,0.0,0.0
0.4625,0.5,0.0,0.0,0.0,0.0
0.4625,0.5083333333333333,0.0,0.0,0.0,0.0
0.4625,0.5166666666666667,0.0,0.0,0.0,0.0
0.4625,0.525,0.0,0.0,0.0,0.0
0.4625,0.5333333333333333,0.0,0.0,0.0,0.0
0.4625,0.5416666666666666,0.0,0.0,0.0,0.0
0.4625,0.55,0.0,0.0,0.0,0.0
0.4625,0.5583333333333333,0.0,0.0,0.0,0.0
0.4625,0.5666666666666667,0.0,0.0,0.0,0.0
0.4625,0.575,0.0,0.0,0.0,0.0
0.4625,0.5833333333333334,0.0,0.0,0.0,0.0
0.4625,0.5916666666666667,0.0,0.0,0.0,0.0
0.4625,0.6,0.0,0.0,0.0,0.0
0.4625,0.6083333333333333,0.0,0.0,0.0,0.0
0.4625,0.6166666666666667,0.0,0.0,0.0,0.0
0.4625,0.625,0.0,0.0,0.0,0.0
0.4625,0.6333333333333333,3.395097255706787,0.15437829494476318,0.2587536871433258,0.3344016671180725
0.4625,0.6416666666666667,3.395096778869629,0.1543782651424408,0.25875362753868103,0.3344016373157501
0.4625,0.65,0.0,0.0,0.0,0.0
0.4625,0.6583333333333333,0.0,0.0,0.0,0.0
0.4625,0.6666666666666666,0.0,0.0,0.0,0.0
0.4625,0.675,0.0,0.0,0.0,0.0
0.4625,0.6833333333333333,4.6185688972473145,0.491244912147522,0.3698875308036804,0.18198183178901672
0.4625,0.6916666666666667,4.63403844833374,0.48790547251701355,0.36869972944259644,0.18125294148921967
0.4625,0.7,4.631917476654053,0.4876699149608612,0.3690851926803589,0.18134096264839172
0.4625,0.7083333333333334,4.626181125640869,0.48798686265945435,0.3697632849216461,0.1815769374370575
0.4625,0.7166666666666667,4.622132778167725,0.48780199885368347,0.3702816665172577,0.1817077398300171
0.4625,0.725,4.618568420410156,0.4873768985271454,0.3707382380962372,0.18179203569889069
0.4625,0.7333333333333333,4.615331172943115,0.4867406487464905,0.3711490035057068,0.18183782696723938
0.4625,0.7416666666666667,4.612415790557861,0.4858998954296112,0.3715147376060486,0.1818462610244751
0.4625,0.75,4.609823703765869,0.4848623275756836,0.3718363344669342,0.18181852996349335
0.4625,0.7583333333333333,4.6075520515441895,0.48363643884658813,0.3721148669719696,0.18175595998764038
0.4625,0.7666666666666667,4.605596542358398,0.4822314381599426,0.3723515272140503,0.18166007101535797
0.4625,0.775,4.603957176208496,0.48065710067749023,0.37254759669303894,0.18153245747089386
0.4625,0.7833333333333333,4.602628707885742,0.4789237380027771,0.3727044463157654,0.18137477338314056
0.4625,0.7916666666666666,4.601611137390137,0.4770420789718628,0.3728235065937042,0.18118874728679657
0.4625,0.8,4.600900650024414,0.4750228524208069,0.3729062080383301,0.18097610771656036
0.4625,0.8083333333333333,4.60080099105835,0.47280052304267883,0.37292733788490295,0.18072214722633362
0.4625,0.8166666666666667,4.601254940032959,0.47048160433769226,0.3728930354118347,0.18044105172157288
0.4625,0.825,4.601465702056885,0.46811509132385254,0.37287425994873047,0.18015897274017334
0.4625,0.8333333333333334,4.601969242095947,0.4656546711921692,0.37282541394233704,0.17985740303993225
0.4625,0.8416666666666667,4.602761745452881,0.46311047673225403,0.3727477788925171,0.1795380711555481
0.4625,0.85,4.603839874267578,0.46049267053604126,0.3726428747177124,0.1792025864124298
0.4625,0.8583333333333333,4.605200290679932,0.45781049132347107,0.3725120425224304,0.17885251343250275
0.4625,0.8666666666666667,4.606838703155518,0.45507293939590454,0.37235650420188904,0.1784893125295639
0.4625,0.875,4.608752727508545,0.4522889256477356,0.37217769026756287,0.1781143844127655
0.4625,0.8833333333333333,4.610938549041748,0.44946637749671936,0.3719768524169922,0.17772912979125977
0.4625,0.8916666666666667,4.61338996887207,0.4466125965118408,0.37175488471984863,0.17733468115329742
0.4625,0.9,4.616104602813721,0.4437350332736969,0.37151309847831726,0.17693224549293518
0.4625,0.9083333333333333,4.619272708892822,0.4408574402332306,0.3712364137172699,0.17652039229869843
0.4625,0.9166666666666666,4.625888347625732,0.43750572204589844,0.3706740140914917,0.1759730577468872
0.4625,0.925,4.629188537597656,0.4346241056919098,0.37039506435394287,0.17556114494800568
0.4625,0.9333333333333333,4.632716655731201,0.43174251914024353,0.3701012432575226,0.17514555156230927
0.4625,0.9416666666666667,4.636476516723633,0.42886513471603394,0.36979302763938904,0.17472690343856812
0.4625,0.95,4.640467166900635,0.4259958267211914,0.3694710433483124,0.17430585622787476
0.4625,0.9583333333333334,4.644688129425049,0.42313769459724426,0.3691355586051941,0.17388278245925903
0.4625,0.9666666666666667,4.65069580078125,0.420271098613739,0.368657648563385,0.1734188050031662
0.4625,0.975,4.659134864807129,0.4169118404388428,0.36799123883247375,0.1728454828262329
0.4625,0.9833333333333333,4.663261413574219,0.4142038822174072,0.3676830232143402,0.17244918644428253
0.4625,0.9916666666666667,4.668273448944092,0.4114392399787903,0.36730846762657166,0.17202810943126678
0.46875,0.0,0.0,0.0,0.0,0.0
0.46875,0.008333333333333333,0.0,0.0,0.0,0.0
0.46875,0.016666666666666666,0.0,0.0,0.0,0.0
0.46875,0.025,0.0,0.0,0.0,0.0
0.46875,0.03333333333333333,0.0,0.0,0.0,0.0
0.46875,0.041666666666666664,0.0,0.0,0.0,0.0
0.46875,0.05,0.0,0.0,0.0,0.0
0.46875,0.058333333333333334,0.0,0.0,0.0,0.0
0.46875,0.06666666666666667,0.0,0.0,0.0,0.0
0.46875,0.075,0.0,0.0,0.0,0.0
0.46875,0.08333333333333333,0.0,0.0,0.0,0.0
0.46875,0.09166666666666666,3.248610019683838,0.5366975665092468,0.5645759105682373,0.5969907641410828
0.46875,0.1,3.2622504234313965,0.5385202765464783,0.5631499290466309,0.5968098640441895
0.46875,0.10833333333333334,3.2812812328338623,0.541922390460968,0.5614142417907715,0.5966030359268188
0.46875,0.11666666666666667,3.298323154449463,0.5445822477340698,0.5597833395004272,0.5964018702507019
0.46875,0.125,3.3163902759552,0.5475030541419983,0.5581046938896179,0.5961975455284119
0.46875,0.13333333333333333,3.3347461223602295,0.5502889156341553,0.5563814640045166,0.5959832668304443
0.46875,0.14166666666666666,3.354140520095825,0.5534791350364685,0.5546473264694214,0.595774233341217
0.46875,0.15,3.367598295211792,0.5554512143135071,0.5534080266952515,0.595617413520813
0.46875,0.15833333333333333,3.398541212081909,0.560239315032959,0.5506578683853149,0.5952764749526978
0.46875,0.16666666666666666,3.4193806648254395,0.563327968120575,0.5488190650939941,0.5950424671173096
0.46875,0.175,3.4412713050842285,0.5666106939315796,0.5469297170639038,0.5948026180267334
0.46875,0.18333333333333332,3.46358585357666,0.5697812438011169,0.5450027585029602,0.5945488810539246
0.46875,0.19166666666666668,3.4729135036468506,0.5714388489723206,0.544272780418396,0.5944660305976868
0.46875,0.2,0.0,0.0,0.0,0.0
0.46875,0.20833333333333334,0.0,0.0,0.0,0.0
0.46875,0.21666666666666667,0.0,0.0,0.0,0.0
0.46875,0.225,0.0,0.0,0.0,0.0
0.46875,0.23333333333333334,0.0,0.0,0.0,0.0
0.46875,0.24166666666666667,3.6758882999420166,0.5954826474189758,0.5275740623474121,0.5918576717376709
0.46875,0.25,3.683462142944336,0.5973137021064758,0.5271717309951782,0.5918346643447876
0.46875,0.25833333333333336,3.7129015922546387,0.5999106764793396,0.5248348712921143,0.591380774974823
0.46875,0.26666666666666666,3.743560314178467,0.602607250213623,0.5224583745002747,0.5909026265144348
0.46875,0.275,3.769744396209717,0.6050724387168884,0.5205038785934448,0.5905035138130188
0.46875,0.2833333333333333,3.8156025409698486,0.6070713996887207,0.5167866945266724,0.5895999073982239
0.46875,0.2916666666666667,3.84942626953125,0.6086763739585876,0.5141459107398987,0.5889341235160828
0.46875,0.3,3.8840513229370117,0.6100963950157166,0.5114760994911194,0.5882228016853333
0.46875,0.30833333333333335,3.9150779247283936,0.611210823059082,0.5091149806976318,0.5875625014305115
0.46875,0.31666666666666665,3.963757276535034,0.6107138991355896,0.5051576495170593,0.5863147377967834
0.46875,0.325,4.004312515258789,0.6100351810455322,0.5019028782844543,0.5852362513542175
0.46875,0.3333333333333333,4.042668342590332,0.6090177297592163,0.4988460838794708,0.5841678977012634
0.46875,0.3416666666666667,4.082219123840332,0.6075074672698975,0.49569573998451233,0.5830109715461731
0.46875,0.35,4.132115840911865,0.6039392948150635,0.4915660321712494,0.5813899040222168
0.46875,0.35833333333333334,4.178719520568848,0.6004613637924194,0.48777487874031067,0.5798446536064148
0.46875,0.36666666666666664,4.215412616729736,0.5975251793861389,0.48482662439346313,0.5785972476005554
0.46875,0.375,4.27492094039917,0.5906943678855896,0.47984078526496887,0.5763893723487854
0.46875,0.38333333333333336,4.31366491317749,0.5860999822616577,0.47663092613220215,0.57492995262146
0.46875,0.39166666666666666,0.0,0.0,0.0,0.0
0.46875,0.4,0.0,0.0,0.0,0.0
0.46875,0.4083333333333333,0.0,0.0,0.0,0.0
0.46875,0.4166666666666667,0.0,0.0,0.0,0.0
0.46875,0.425,0.0,0.0,0.0,0.0
0.46875,0.43333333333333335,0.0,0.0,0.0,0.0
0.46875,0.44166666666666665,0.0,0.0,0.0,0.0
0.46875,0.45,0.0,0.0,0.0,0.0
0.46875,0.4583333333333333,0.0,0.0,0.0,0.0
0.46875,0.4666666666666667,0.0,0.0,0.0,0.0
0.46875,0.475,0.0,0.0,0.0,0.0
0.46875,0.48333333333333334,0.0,0.0,0.0,0.0
0.46875,0.49166666666666664,0.0,0.0,0.0,0.0
0.46875,0.5,0.0,0.0,0.0,0.0
0.46875,0.5083333333333333,0.0,0.0,0.0,0.0
0.46875,0.5166666666666667,0.0,0.0,0.0,0.0
0.46875,0.525,0.0,0.0,0.0,0.0
0.46875,0.5333333333333333,0.0,0.0,0.0,0.0
0.46875,0.5416666666666666,0.0,0.0,0.0,0.0
0.46875,0.55,0.0,0.0,0.0,0.0
0.46875,0.5583333333333333,0.0,0.0,0.0,0.0
0.46875,0.5666666666666667,0.0,0.0,0.0,0.0
0.46875,0.575,0.0,0.0,0.0,0.0
0.46875,0.5833333333333334,0.0,0.0,0.0,0.0
0.46875,0.5916666666666667,0.0,0.0,0.0,0.0
0.46875,0.6,0.0,0.0,0.0,0.0
0.46875,0.6083333333333333,0.0,0.0,0.0,0.0
0.46875,0.6166666666666667,0.0,0.0,0.0,0.0
0.46875,0.625,3.3262646198272705,0.17846699059009552,0.33600252866744995,0.36032524704933167
0.46875,0.6333333333333333,3.3561675548553467,0.15606655180454254,0.2642210125923157,0.3361915349960327
0.46875,0.6416666666666667,3.3862671852111816,0.15453627705574036,0.2592734694480896,0.33456504344940186
0.46875,0.65,0.0,0.0,0.0,0.0
0.46875,0.6583333333333333,0.0,0.0,0.0,0.0
0.46875,0.6666666666666666,3.447463035583496,0.1560676246881485,0.2209460735321045,0.37554606795310974
0.46875,0.675,3.447463035583496,0.1560676544904709,0.22094608843326569,0.3755461275577545
0.46875,0.6833333333333333,4.5295939445495605,0.4344322681427002,0.34460851550102234,0.20476600527763367
0.46875,0.6916666666666667,4.645656108856201,0.467218279838562,0.3592669367790222,0.18539026379585266
0.46875,0.7,4.686689376831055,0.4774248003959656,0.3642619550228119,0.1787528693675995
0.46875,0.7083333333333334,4.685917377471924,0.4768596291542053,0.36451455950737,0.17876401543617249
0.46875,0.7166666666666667,4.681434631347656,0.4768421947956085,0.3650685250759125,0.17892546951770782
0.46875,0.725,4.677102088928223,0.4766566753387451,0.36559176445007324,0.17905786633491516
0.46875,0.7333333333333333,4.6735734939575195,0.4761575758457184,0.3660314977169037,0.17912907898426056
0.46875,0.7416666666666667,4.669407367706299,0.4756261110305786,0.366511732339859,0.17920762300491333
0.46875,0.75,4.665972709655762,0.47485408186912537,0.3669108748435974,0.17923422157764435
0.46875,0.7583333333333333,4.663043022155762,0.47387391328811646,0.3672516644001007,0.1792193353176117
0.46875,0.7666666666666667,4.660440921783447,0.47271856665611267,0.36755120754241943,0.17917175590991974
0.46875,0.775,4.6581597328186035,0.47139692306518555,0.36781078577041626,0.17909301817417145
0.46875,0.7833333333333333,4.6561994552612305,0.46991807222366333,0.36803168058395386,0.17898453772068024
0.46875,0.7916666666666666,4.6545562744140625,0.46829161047935486,0.3682151138782501,0.17884790897369385
0.46875,0.8,4.653224945068359,0.46652722358703613,0.36836233735084534,0.17868468165397644
0.46875,0.8083333333333333,4.644288063049316,0.46557191014289856,0.36915308237075806,0.1787997931241989
0.46875,0.8166666666666667,4.642921447753906,0.4639827311038971,0.369281530380249,0.1786513775587082
0.46875,0.825,4.642908573150635,0.46177780628204346,0.36929258704185486,0.178397536277771
0.46875,0.8333333333333334,4.643189907073975,0.45947784185409546,0.3692736029624939,0.17812415957450867
0.46875,0.8416666666666667,4.643762588500977,0.4570927321910858,0.36922603845596313,0.17783284187316895
0.46875,0.85,4.644623756408691,0.4546315371990204,0.3691510558128357,0.17752507328987122
0.46875,0.8583333333333333,4.645768642425537,0.45210352540016174,0.3690500855445862,0.17720232903957367
0.46875,0.8666666666666667,4.647194862365723,0.449517160654068,0.36892426013946533,0.17686600983142853
0.46875,0.875,4.648897647857666,0.44688090682029724,0.3687748312950134,0.17651748657226562
0.46875,0.8833333333333333,4.650874614715576,0.4442025125026703,0.368602991104126,0.17615805566310883
0.46875,0.8916666666666667,4.653121471405029,0.44148918986320496,0.36840981245040894,0.17578886449337006
0.46875,0.9,4.655635356903076,0.4387480616569519,0.3681963384151459,0.17541109025478363
0.46875,0.9083333333333333,4.658412456512451,0.4359854757785797,0.36796367168426514,0.1750258356332779
0.46875,0.9166666666666666,4.661447525024414,0.43320727348327637,0.3677125871181488,0.17463397979736328
0.46875,0.925,4.664738178253174,0.43041905760765076,0.36744406819343567,0.1742365062236786
0.46875,0.9333333333333333,4.668280124664307,0.4276261031627655,0.36715906858444214,0.17383427917957306
